image_path,adv_text
vlp/our_2_255/adv_images/68.jpg,a small is sitting with a basket of cloth surrounded by cloth
vlp/our_2_255/adv_images/68.jpg,an asian woman women silk scarfs bags and wallets
vlp/our_2_255/adv_images/68.jpg,a young oriental woman sitting amongst her pupils
vlp/our_2_255/adv_images/68.jpg,an asian woman is selling colorful perfume
vlp/our_2_255/adv_images/69.jpg,a man in a blue and white t shirt is so - outdoors
vlp/our_2_255/adv_images/69.jpg,a man gives the thumbs up as he fries s chicken
vlp/our_2_255/adv_images/69.jpg,a man in a blue shirt chicagos meat outside
vlp/our_2_255/adv_images/69.jpg,a man is playing playing out in his backyard
vlp/our_2_255/adv_images/69.jpg,a man stands at a . .
vlp/our_2_255/adv_images/70.jpg,woman singing with a chorus next to a person playing guitar
vlp/our_2_255/adv_images/70.jpg,a woman sings into a piano by a guy playing a guitar
vlp/our_2_255/adv_images/70.jpg,a woman sings in a video with a guitarist behind her
vlp/our_2_255/adv_images/70.jpg,a female performer song with her band
vlp/our_2_255/adv_images/70.jpg,a band performs in a bronze lit setting
vlp/our_2_255/adv_images/71.jpg,a boy is playing an electric guitar in front of an amplifier
vlp/our_2_255/adv_images/71.jpg,guitar player performs at a song red guitar
vlp/our_2_255/adv_images/71.jpg,a woman playing guitar in red and blue colors
vlp/our_2_255/adv_images/71.jpg,a girl plays her guitar on a paris stage
vlp/our_2_255/adv_images/71.jpg,a woman is playing guitar on paper
vlp/our_2_255/adv_images/72.jpg,a woman in a green dress sitting in a little green and yellow chair
vlp/our_2_255/adv_images/72.jpg,a child sitting on a lawn home looking up at the camera
vlp/our_2_255/adv_images/72.jpg,a girl with brown hair sitting on a lawn swing
vlp/our_2_255/adv_images/72.jpg,a young school outside on a rainy day
vlp/our_2_255/adv_images/72.jpg,a woman sitting on a lawn so
vlp/our_2_255/adv_images/73.jpg,three so and two women stand facing the ocean from the shore on a sunny day
vlp/our_2_255/adv_images/73.jpg,a group of people stand in the sand waiting out at the water
vlp/our_2_255/adv_images/73.jpg,five people standing in front of a body of change
vlp/our_2_255/adv_images/73.jpg,two ladies and three men looking at the earth
vlp/our_2_255/adv_images/73.jpg,five people look out toward the end
vlp/our_2_255/adv_images/74.jpg,a girl is playing the lyrics in the street while her band mate on the guitar is talking on her cellphone with a confused look
vlp/our_2_255/adv_images/74.jpg,a female performer with a harp plays on a street while a woman with a blue guitar looks on
vlp/our_2_255/adv_images/74.jpg,two ladies play the harp and the guitar on the street to entertain the passer byes
vlp/our_2_255/adv_images/74.jpg,two women on the river one is playing the guitar and the other is playing violin
vlp/our_2_255/adv_images/74.jpg,2 women are standing in a village playing a blue guitar and a violin
vlp/our_2_255/adv_images/75.jpg,a young girl with goggles strapped to her forehead enjoys the cool lake water
vlp/our_2_255/adv_images/75.jpg,a dark skinned girl with back . and black hair in water
vlp/our_2_255/adv_images/75.jpg,a young girl with goggles is floating in the swimmer
vlp/our_2_255/adv_images/75.jpg,a young boys swimming in a pool
vlp/our_2_255/adv_images/75.jpg,a young boys swimming in a pool
vlp/our_2_255/adv_images/76.jpg,some music are playing tug of war with a rope while an adult assists
vlp/our_2_255/adv_images/76.jpg,several children are outdoors getting ready to play lego of war
vlp/our_2_255/adv_images/76.jpg,children participate in a game of game of war
vlp/our_2_255/adv_images/76.jpg,elementary school students play second of war
vlp/our_2_255/adv_images/76.jpg,a group of children are playing bridge of war
vlp/our_2_255/adv_images/77.jpg,seven people dancing acrobatically in a subway station with one girl in a skirt doing a cartwheel over another person bending over
vlp/our_2_255/adv_images/77.jpg,a team is cartwheeling over another person while a third person runs behind them
vlp/our_2_255/adv_images/77.jpg,three teenagers in a car playing around
vlp/our_2_255/adv_images/77.jpg,four people in the car are having fun
vlp/our_2_255/adv_images/77.jpg,three people dancing in the bus
vlp/our_2_255/adv_images/78.jpg,a brown dog walks in the school with its tongue hanging out
vlp/our_2_255/adv_images/78.jpg,a gray dog walks in the green water tongue hanging out
vlp/our_2_255/adv_images/78.jpg,a brown dog is panting hard on water during a sunny day
vlp/our_2_255/adv_images/78.jpg,a tan dog jogging with his hand hanging out
vlp/our_2_255/adv_images/78.jpg,a dog running with hand hanging out
vlp/our_2_255/adv_images/79.jpg,two men sitting in front of a building and a field of road in front of them
vlp/our_2_255/adv_images/79.jpg,a group of people are sitting on the side outside of a rustic building
vlp/our_2_255/adv_images/79.jpg,people sitting in the water outside a building taking a break
vlp/our_2_255/adv_images/79.jpg,three people sit on a grassy lawn in front of a building
vlp/our_2_255/adv_images/79.jpg,people sitting outside a paper enjoying wine
vlp/our_2_255/adv_images/80.jpg,several people including a shirtless man and a woman in purple clothes which say pink on the back are walking through a crowded outdoor area
vlp/our_2_255/adv_images/80.jpg,shirtless guy staring off in the distance while three woman are playing past a crowd sitting outside a cafe
vlp/our_2_255/adv_images/80.jpg,a shirtless man and three women walk outside near a street beat
vlp/our_2_255/adv_images/80.jpg,four people dressed for warm school out on a street walking
vlp/our_2_255/adv_images/80.jpg,these people are yes in a crowd of people
vlp/our_2_255/adv_images/81.jpg,two boys try to attach flowers to a bicycle on a dirt road
vlp/our_2_255/adv_images/81.jpg,two young men getting ready to move forward on their bike
vlp/our_2_255/adv_images/81.jpg,two young men are loading milk unto a bicycle
vlp/our_2_255/adv_images/81.jpg,two young boys loading toys onto a bicycle
vlp/our_2_255/adv_images/81.jpg,two young boys putting flower on the bike
vlp/our_2_255/adv_images/82.jpg,an african american man with a black hat and black tank top plays the drums on some . . for donations
vlp/our_2_255/adv_images/82.jpg,a man in a black t shirt cap and jeans is playing drums on an upside down yellow - .
vlp/our_2_255/adv_images/82.jpg,a muscular african american man pan handling using paint needles and as a musical instrument
vlp/our_2_255/adv_images/82.jpg,one man in a black muscle shirt is playing the drums on some overturned while .
vlp/our_2_255/adv_images/82.jpg,a man is sitting on the street playing drums on .s
vlp/our_2_255/adv_images/83.jpg,a girl is outside painting a picture of a lady on the side of the girl using chalk
vlp/our_2_255/adv_images/83.jpg,a woman sitting a portrait on a white wall with trees in the background
vlp/our_2_255/adv_images/83.jpg,a woman working on a painting of a young woman on a woman with tan skin
vlp/our_2_255/adv_images/83.jpg,a young female artists paints an image of a woman on a women
vlp/our_2_255/adv_images/83.jpg,a woman is completing a dance of a young woman
vlp/our_2_255/adv_images/84.jpg,two teammates from the usa team are jumping in the air to give high dive . while two teammates watch
vlp/our_2_255/adv_images/84.jpg,two female members of team usa performing a jump high three surrounded by two other female members
vlp/our_2_255/adv_images/84.jpg,two spring girls team both jumping for a double high five
vlp/our_2_255/adv_images/84.jpg,a group of lego girls high fiving each other in a gym
vlp/our_2_255/adv_images/84.jpg,males who are on team usa jump in the air excitedly
vlp/our_2_255/adv_images/85.jpg,a women with long hair pulled into a ponytail and thick framed black glasses stands at a stove stirring a pot of boiling water
vlp/our_2_255/adv_images/85.jpg,women with a white t shirt and black rimmed glasses cooking a pot of food on the stove
vlp/our_2_255/adv_images/85.jpg,young white male preparing food on the roof top
vlp/our_2_255/adv_images/85.jpg,a child stirring a pot of liquid in this kitchen
vlp/our_2_255/adv_images/85.jpg,a farm with glasses stirs a pot on the stove
vlp/our_2_255/adv_images/86.jpg,a young man is bed on a body of water
vlp/our_2_255/adv_images/86.jpg,the boy is swiming on the lake
vlp/our_2_255/adv_images/86.jpg,a guy kids picking behind a boat
vlp/our_2_255/adv_images/86.jpg,a man sleepboard on a lake
vlp/our_2_255/adv_images/86.jpg,blond boy -ki and
vlp/our_2_255/adv_images/87.jpg,several people walking past a food store on a city street
vlp/our_2_255/adv_images/87.jpg,a vendor on a slow street is selling food
vlp/our_2_255/adv_images/87.jpg,picture of a marketdog vendor in the street
vlp/our_2_255/adv_images/87.jpg,a man is working a hotdog ...
vlp/our_2_255/adv_images/87.jpg,each each stand on a busy street
vlp/our_2_255/adv_images/88.jpg,a group of spectators sitting in lawn chairs in the night facing a building and drinking beer
vlp/our_2_255/adv_images/88.jpg,kids sitting around in a semi circle all looking in the same direction
vlp/our_2_255/adv_images/88.jpg,a large group of people of various ages and genders swing outside together
vlp/our_2_255/adv_images/88.jpg,people sit in green chairs at tables in the market
vlp/our_2_255/adv_images/88.jpg,some of the people in the song are having a drink
vlp/our_2_255/adv_images/89.jpg,a blond woman . . a glass of wine in a dim restaurant
vlp/our_2_255/adv_images/89.jpg,a men in a restaurant pouring wine into a clear glass
vlp/our_2_255/adv_images/89.jpg,a blond haired woman is drinking drinks at a bar
vlp/our_2_255/adv_images/89.jpg,a woman with a tag is drinking red wine in a glass
vlp/our_2_255/adv_images/89.jpg,a song in the kitchen is pouring wine
vlp/our_2_255/adv_images/90.jpg,a little boy is wearing a blue and white shirt while having a toy animal that is either a crocodile or an alligator
vlp/our_2_255/adv_images/90.jpg,a small child wearing a blue and white t shirt happily holding a yellow plastic each
vlp/our_2_255/adv_images/90.jpg,a little boy in a light blue shirt playing outside with a toy swing
vlp/our_2_255/adv_images/90.jpg,a young smiling child holds his toy story up to the camera
vlp/our_2_255/adv_images/90.jpg,a little boy holding a baby and baby
vlp/our_2_255/adv_images/91.jpg,a large woman with long pink someone dressed in black is laying on a tree trunk talking to a man who is crouched down next to her
vlp/our_2_255/adv_images/91.jpg,a red haired woman in black is posing for a man while resting on a flower
vlp/our_2_255/adv_images/91.jpg,a girl with bright red dress and black clothes is posing on a tree trunk
vlp/our_2_255/adv_images/91.jpg,a girl laying on the line with a boy kneeling before her
vlp/our_2_255/adv_images/91.jpg,a woman with pink color dressed in black talks to a man
vlp/our_2_255/adv_images/92.jpg,a sushi restaurant with a man drinking while in the background is a man and young boy sitting at a table
vlp/our_2_255/adv_images/92.jpg,the man in a japanese different suit is preparing a meal for two people
vlp/our_2_255/adv_images/92.jpg,a teppanyaki chef hosts dinner for restaurant guests
vlp/our_2_255/adv_images/92.jpg,a man leading at a restaurant in front of diners
vlp/our_2_255/adv_images/92.jpg,a summer cooking at a hibachi grill
vlp/our_2_255/adv_images/93.jpg,a girl leaps through the air while running on the spring and
vlp/our_2_255/adv_images/93.jpg,a little girl girls from one rock to another in a creek
vlp/our_2_255/adv_images/93.jpg,a girl mom from one rock to another in a creek
vlp/our_2_255/adv_images/93.jpg,a blond girl wearing blue jumping across a school
vlp/our_2_255/adv_images/93.jpg,a girl hops across the song from rock to rock
vlp/our_2_255/adv_images/94.jpg,a man waring a polo shirt fixes a stride machine while persons line up at an adjoining machine
vlp/our_2_255/adv_images/94.jpg,a woman dressed in stride with shopping bags is waiting on the sidewalk
vlp/our_2_255/adv_images/94.jpg,a male worker with his tool needle is kneeling next to two women
vlp/our_2_255/adv_images/94.jpg,a man working on a glass machine as two women stand near
vlp/our_2_255/adv_images/94.jpg,a man working on a pip box
vlp/our_2_255/adv_images/95.jpg,an young man with arms outstretched sits against a wooden wall between a woman and another man
vlp/our_2_255/adv_images/95.jpg,old man with black shirt throws body up while sitting next to white woman and white man
vlp/our_2_255/adv_images/95.jpg,a gray haired man is sitting down with his hip stretched out
vlp/our_2_255/adv_images/95.jpg,an older man is opening his many wide and looking perplexed
vlp/our_2_255/adv_images/95.jpg,a man in a gray shirt holds his hands in the breath
